Model,Params,Data,Test F1,Train F1,Test Accuracy,Train Accuracy,Test Loss,Train Loss,Lambda1,Lambda2,Max Iter,Gamma,Batch Size,Plotting,Log,Polynomial,Data Split Y,Data Split X,Threshold
Logistic Regression with both regularization,"[0.01, 1.0, 1000, 0.05, 1028, False, False, 5, (4, 2), 0.5]",train_lasso.npy,0.3983910526800318,0.4828873113899164,0.8972975855789963,0.8346991179413302,0.2629258270750657,0.35662237182626,0.01,1.0,1000,0.05,1028,False,False,5,4,2,0.5
Logistic Regression with both regularization,"[0.01, 1.0, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_lasso.npy,0.4137048957289626,0.5553680163523859,0.8820903141261534,0.810266149744046,0.2895433336337339,0.3950998468181931,0.01,1.0,1000,0.05,1028,False,False,5,3,3,0.5
Logistic Regression with both regularization,"[0.01, 1.0, 1000, 0.05, 1028, False, False, 5, (1, 2), 0.5]",train_lasso.npy,0.3679859677079055,0.7835257029075112,0.7572817383221717,0.7782481574954524,0.4880228533859861,0.4686503490274548,0.01,1.0,1000,0.05,1028,False,False,5,1,2,0.5
Logistic Regression with both regularization,"[0.01, 1.0, 1000, 0.05, 1028, False, False, 5, (2, 2), 0.5]",train_lasso.npy,0.4103470935415673,0.6595174975575959,0.84207980008076,0.7844772859396683,0.3519766705941291,0.4399768876267299,0.01,1.0,1000,0.05,1028,False,False,5,2,2,0.5
Logistic Regression with both regularization,"[0.01, 1.0, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_lasso.npy,0.4133744872410401,0.5635860511044042,0.8777513656830701,0.809758079411751,0.2925005369613946,0.3952628373566518,0.01,1.0,1000,0.05,1028,False,False,5,3,2,0.5
Logistic Regression with both regularization,"[0.01, 1.0, 1000, 0.05, 1028, False, False, 5, (2, 3), 0.5]",train_lasso.npy,0.4113301066518973,0.6569850815145085,0.8435769087182768,0.7837995364062911,0.3463076196898109,0.4398226266991603,0.01,1.0,1000,0.05,1028,False,False,5,2,3,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 1, (4, 2), 0.5]",train_lasso.npy,0.3965694602446466,0.481039075751075,0.8975490084036174,0.8346797864261134,0.2609762043247718,0.3562870204357606,0.01,0.1,1000,0.05,1028,False,False,1,4,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 1, (3, 3), 0.5]",train_lasso.npy,0.4153111600865058,0.5592913454250398,0.8811341455052455,0.8106012879962828,0.2870031647787451,0.3939667101993983,0.01,0.1,1000,0.05,1028,False,False,1,3,3,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 1, (1, 2), 0.5]",train_lasso.npy,0.3681551746922205,0.7840292356218986,0.7573007855058552,0.7784465445027703,0.4812868995130832,0.4683434889036752,0.01,0.1,1000,0.05,1028,False,False,1,1,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 1, (2, 2), 0.5]",train_lasso.npy,0.4113732414961193,0.65712588926607,0.844167371412463,0.784294801542761,0.3423656017265642,0.4393559193523712,0.01,0.1,1000,0.05,1028,False,False,1,2,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 1, (3, 2), 0.5]",train_lasso.npy,0.4156525545630841,0.560697596561356,0.8807417735213671,0.8105400103375722,0.2877771672514522,0.3941553073634911,0.01,0.1,1000,0.05,1028,False,False,1,3,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 1, (2, 3), 0.5]",train_lasso.npy,0.4126539795643435,0.6536488905158601,0.8465139844422604,0.7835067707398116,0.3401741854497244,0.4386214154288746,0.01,0.1,1000,0.05,1028,False,False,1,2,3,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 3, (4, 2), 0.5]",train_lasso.npy,0.3980583632266223,0.4859477354073555,0.8971718741666855,0.8353091957491793,0.2607767876761311,0.3552594958997734,0.01,0.1,1000,0.05,1028,False,False,3,4,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_lasso.npy,0.4164070142178549,0.5609300683403992,0.8808674849336776,0.8107137694352153,0.2862608381050683,0.3932686419536493,0.01,0.1,1000,0.05,1028,False,False,3,3,3,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 3, (1, 2), 0.5]",train_lasso.npy,0.3690636137027519,0.7836972946521875,0.7589045583719991,0.7788686868806224,0.483092056634109,0.4676640802472695,0.01,0.1,1000,0.05,1028,False,False,3,1,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 3, (2, 2), 0.5]",train_lasso.npy,0.411213739333706,0.659945953363794,0.8428759723587271,0.7851670638191902,0.3452295538561787,0.4378202305933285,0.01,0.1,1000,0.05,1028,False,False,3,2,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_lasso.npy,0.417455458221154,0.5631761111723251,0.8802160712517048,0.8107883765549185,0.2871672664129369,0.3935008413229803,0.01,0.1,1000,0.05,1028,False,False,3,3,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 3, (2, 3), 0.5]",train_lasso.npy,0.4134165972706071,0.655657294449882,0.8466854090954112,0.7845616917588951,0.3405165045146876,0.4387817341720395,0.01,0.1,1000,0.05,1028,False,False,3,2,3,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 5, (4, 2), 0.5]",train_lasso.npy,0.3963698594004601,0.4829068441571125,0.8976442443220346,0.83519331254117,0.2608440004749184,0.355920434906432,0.01,0.1,1000,0.05,1028,False,False,5,4,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_lasso.npy,0.416438796355518,0.5618699385568798,0.8797779860269861,0.8101226365936313,0.293004025601254,0.3951476557406568,0.01,0.1,1000,0.05,1028,False,False,5,3,3,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 5, (1, 2), 0.5]",train_lasso.npy,0.3682722954833994,0.7819131979077039,0.7588436073842121,0.776903557449583,0.485324477835378,0.4697492490071123,0.01,0.1,1000,0.05,1028,False,False,5,1,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 5, (2, 2), 0.5]",train_lasso.npy,0.4123867518755202,0.6532995531725599,0.846533031625944,0.7833236054451732,0.3442178032491716,0.4399099055887176,0.01,0.1,1000,0.05,1028,False,False,5,2,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_lasso.npy,0.4155347629022867,0.5634652198331259,0.8783989699283064,0.809644717301072,0.2922867684045206,0.3954497667394535,0.01,0.1,1000,0.05,1028,False,False,5,3,2,0.5
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 5, (2, 3), 0.5]",train_lasso.npy,0.4118816459917833,0.6567573240523928,0.8454854365233556,0.7850360198688876,0.3463421557338162,0.4393965732861083,0.01,0.1,1000,0.05,1028,False,False,5,2,3,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 1, (4, 2), 0.5]",train_lasso.npy,0.3970062403060003,0.481208658612777,0.8976442443220346,0.8346670126449075,0.2609324208767569,0.3558351140226156,0.01,0.0,1000,0.05,1028,False,False,1,4,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 1, (3, 3), 0.5]",train_lasso.npy,0.4152679935727167,0.5597137676103975,0.8810808133909319,0.8106533015699569,0.2869508135674695,0.3939323807693636,0.01,0.0,1000,0.05,1028,False,False,1,3,3,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 1, (1, 2), 0.5]",train_lasso.npy,0.3681832299016429,0.7838404518043558,0.7573960214242722,0.7782949601123997,0.4811648955603152,0.4683204186740838,0.01,0.0,1000,0.05,1028,False,False,1,1,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 1, (2, 2), 0.5]",train_lasso.npy,0.4115672361921081,0.6570433774955307,0.8441940374696197,0.7842154387280295,0.3422874494280277,0.4393322055371969,0.01,0.0,1000,0.05,1028,False,False,1,2,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 1, (3, 2), 0.5]",train_lasso.npy,0.4157538585205991,0.5608706540204382,0.8806312998560033,0.8105372490949007,0.2877347489508498,0.3941249976768811,0.01,0.0,1000,0.05,1028,False,False,1,3,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 1, (2, 3), 0.5]",train_lasso.npy,0.4122849644041078,0.6536310148265166,0.8463349409156362,0.7834442904946823,0.340103994648068,0.4385975563129895,0.01,0.0,1000,0.05,1028,False,False,1,2,3,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 3, (4, 2), 0.5]",train_lasso.npy,0.3989306103843007,0.4880596581617168,0.8967528361256504,0.8353204320875524,0.2611008371328926,0.35506837476227,0.01,0.0,1000,0.05,1028,False,False,3,4,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_lasso.npy,0.4162827862667747,0.5614560174257875,0.880791296198944,0.8108303720500251,0.2862030959079781,0.3931992747171972,0.01,0.0,1000,0.05,1028,False,False,3,3,3,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 3, (1, 2), 0.5]",train_lasso.npy,0.3694123970845237,0.7838770937107565,0.7589616999230494,0.7788385451336959,0.4815102208669255,0.4672534305895402,0.01,0.0,1000,0.05,1028,False,False,3,1,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 3, (2, 2), 0.5]",train_lasso.npy,0.4122066416750513,0.656918418985195,0.8448225945311726,0.7844647248135518,0.3446802929511057,0.4388957494086707,0.01,0.0,1000,0.05,1028,False,False,3,2,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_lasso.npy,0.4169136866576444,0.562107264790327,0.8804560657661158,0.8105382686633437,0.2866972258152003,0.3939427525341681,0.01,0.0,1000,0.05,1028,False,False,3,3,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 3, (2, 3), 0.5]",train_lasso.npy,0.4131291218628484,0.6579230420502744,0.8450663984823205,0.7845799355423567,0.3423776131639817,0.4388698021115977,0.01,0.0,1000,0.05,1028,False,False,3,2,3,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 5, (4, 2), 0.5]",train_lasso.npy,0.3976521362497518,0.4842578621304215,0.8968518814808042,0.8347204339832244,0.2617632799280101,0.3559127946104317,0.01,0.0,1000,0.05,1028,False,False,5,4,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_lasso.npy,0.4146226127537233,0.5664990797717463,0.8776675580748631,0.8104181040016677,0.2928628244762291,0.3943254698631869,0.01,0.0,1000,0.05,1028,False,False,5,3,3,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 5, (1, 2), 0.5]",train_lasso.npy,0.367799234449524,0.7840114482253413,0.7578722010163578,0.7790345521252079,0.4859220061002996,0.4685328128845024,0.01,0.0,1000,0.05,1028,False,False,5,1,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 5, (2, 2), 0.5]",train_lasso.npy,0.4113864393741414,0.658783032494223,0.8422817002278044,0.7836905615594679,0.3513095996208606,0.44000400433995,0.01,0.0,1000,0.05,1028,False,False,5,2,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_lasso.npy,0.4145961952559751,0.5605389290319739,0.880200833504758,0.8102520101424383,0.2886724966472425,0.3946072314149915,0.01,0.0,1000,0.05,1028,False,False,5,3,2,0.5
Logistic Regression with both regularization,"[0.01, 0.0, 1000, 0.05, 1028, False, False, 5, (2, 3), 0.5]",train_lasso.npy,0.4118508522343986,0.6596381202961226,0.8422817002278044,0.7845926368099955,0.3484254042794691,0.4385046426060843,0.01,0.0,1000,0.05,1028,False,False,5,2,3,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 1, (4, 2), 0.5]",train_lasso.npy,0.3850458373492766,0.4602451348415136,0.900653699344015,0.8338277641244002,0.2656464609649798,0.3603025349409026,0.0,5.0,1000,0.05,1028,False,False,1,4,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 1, (3, 3), 0.5]",train_lasso.npy,0.412266117328298,0.5470540888092811,0.8847683481520422,0.8096774601159119,0.2919057887277927,0.3979165159622808,0.0,5.0,1000,0.05,1028,False,False,1,3,3,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 1, (1, 2), 0.5]",train_lasso.npy,0.363674275086089,0.7846990647351304,0.750451418253297,0.7776243747392271,0.4903395220365347,0.4716936084045349,0.0,5.0,1000,0.05,1028,False,False,1,1,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 1, (2, 2), 0.5]",train_lasso.npy,0.4108139263953556,0.6534688474369562,0.8452530608824179,0.7831054397782103,0.3483365101302778,0.4428557724345758,0.0,5.0,1000,0.05,1028,False,False,1,2,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 1, (3, 2), 0.5]",train_lasso.npy,0.4118499509265373,0.548663573820369,0.8844293082824773,0.809943310801205,0.2924624887140659,0.3979958549268031,0.0,5.0,1000,0.05,1028,False,False,1,3,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 1, (2, 3), 0.5]",train_lasso.npy,0.412373668368654,0.6511723511498048,0.8473520605243309,0.7828552566872938,0.3462144083930288,0.4421072494909968,0.0,5.0,1000,0.05,1028,False,False,1,2,3,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 3, (4, 2), 0.5]",train_lasso.npy,0.3874504346374141,0.4657891145657569,0.8997356250904742,0.8340530747409285,0.2652518804394545,0.3593464385893584,0.0,5.0,1000,0.05,1028,False,False,3,4,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_lasso.npy,0.4103706974553196,0.5444976567557327,0.885134054078764,0.8092756828978906,0.2909314727973981,0.3977380081391232,0.0,5.0,1000,0.05,1028,False,False,3,3,3,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 3, (1, 2), 0.5]",train_lasso.npy,0.3652077979170573,0.785054536433444,0.752672319870784,0.7785612085049394,0.4898089683271694,0.4696941362375798,0.0,5.0,1000,0.05,1028,False,False,3,1,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 3, (2, 2), 0.5]",train_lasso.npy,0.411191643925804,0.653720609164607,0.8452682986293647,0.78330793612116,0.351467151088396,0.4429028833607559,0.0,5.0,1000,0.05,1028,False,False,3,2,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_lasso.npy,0.4117581013445078,0.548103314695826,0.8844902592702644,0.8097802847081569,0.2913096809266111,0.3977706678675383,0.0,5.0,1000,0.05,1028,False,False,3,3,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 3, (2, 3), 0.5]",train_lasso.npy,0.4126517099278688,0.6515053533042598,0.8473825360182244,0.7828860161385478,0.3476788569095461,0.442249119844396,0.0,5.0,1000,0.05,1028,False,False,3,2,3,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 5, (4, 2), 0.5]",train_lasso.npy,0.3865011674770276,0.4636763517732636,0.9000937121437224,0.833912229161487,0.2654127248829956,0.3596257079733769,0.0,5.0,1000,0.05,1028,False,False,5,4,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_lasso.npy,0.4121925096459705,0.5462821084201307,0.8842083609517496,0.8089449630524136,0.2946730615468012,0.3988601411209765,0.0,5.0,1000,0.05,1028,False,False,5,3,3,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 5, (1, 2), 0.5]",train_lasso.npy,0.3651890999248697,0.7841720452081482,0.7525085140911064,0.7775847203456978,0.4919364551923547,0.4716986359064345,0.0,5.0,1000,0.05,1028,False,False,5,1,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 5, (2, 2), 0.5]",train_lasso.npy,0.410686698244937,0.6559343827749514,0.8436035747754337,0.7834506943204155,0.3572973667549489,0.4432853045108691,0.0,5.0,1000,0.05,1028,False,False,5,2,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_lasso.npy,0.4087672825887276,0.5443636296547839,0.8846654933601519,0.8092481607070973,0.2950808022950717,0.3996513901584322,0.0,5.0,1000,0.05,1028,False,False,5,3,2,0.5
Logistic Regression with both regularization,"[0.0, 5.0, 1000, 0.05, 1028, False, False, 5, (2, 3), 0.5]",train_lasso.npy,0.4109707597655572,0.6537350455085292,0.846266371054376,0.7838472677593784,0.3550421951923006,0.4442015722754475,0.0,5.0,1000,0.05,1028,False,False,5,2,3,0.5
Logistic Regression with both regularization,"[0.0, 1.0, 1000, 0.05, 1028, False, False, 1, (4, 2), 0.5]",train_lasso.npy,0.3958636393205424,0.4803880195032641,0.8978080501017119,0.8347786865860788,0.2621666402481852,0.3562872223729163,0.0,1.0,1000,0.05,1028,False,False,1,4,2,0.5
Logistic Regression with both regularization,"[0.0, 1.0, 1000, 0.05, 1028, False, False, 1, (3, 3), 0.5]",train_lasso.npy,0.4155777012949837,0.5576582197719303,0.8822541199058307,0.8106967151104895,0.2875744950091465,0.3944104373495534,0.0,1.0,1000,0.05,1028,False,False,1,3,3,0.5
Logistic Regression with both regularization,"[0.0, 1.0, 1000, 0.05, 1028, False, False, 1, (1, 2), 0.5]",train_lasso.npy,0.3674303029855227,0.7843164842809559,0.7560055770153825,0.7784464039827396,0.482567324662059,0.4687106018171452,0.0,1.0,1000,0.05,1028,False,False,1,1,2,0.5
Logistic Regression with both regularization,"[0.0, 1.0, 1000, 0.05, 1028, False, False, 1, (2, 2), 0.5]",train_lasso.npy,0.4115506304034728,0.6558436816667966,0.8445864094534982,0.7837909770450895,0.3431621771244525,0.4397126194086655,0.0,1.0,1000,0.05,1028,False,False,1,2,2,0.5
Logistic Regression with both regularization,"[0.0, 1.0, 1000, 0.05, 1028, False, False, 1, (3, 2), 0.5]",train_lasso.npy,0.4160799995564355,0.558013899944697,0.8817550836933251,0.8103856643082139,0.2882970943457275,0.3945804379533911,0.0,1.0,1000,0.05,1028,False,False,1,3,2,0.5
Logistic Regression with both regularization,"[0.0, 1.0, 1000, 0.05, 1028, False, False, 1, (2, 3), 0.5]",train_lasso.npy,0.4124338144710591,0.6526469831569345,0.8466930279688846,0.7831779546032761,0.3409313260698094,0.4389745278036239,0.0,1.0,1000,0.05,1028,False,False,1,2,3,0.5
Logistic Regression with both regularization,"[0.0, 1.0, 1000, 0.05, 1028, False, False, 3, (4, 2), 0.5]",train_lasso.npy,0.3979897988805786,0.4853922096942253,0.8969280702155379,0.8350767444494914,0.261791855492021,0.3558921204258373,0.0,1.0,1000,0.05,1028,False,False,3,4,2,0.5
Logistic Regression with both regularization,"[0.0, 1.0, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_lasso.npy,0.4153756428324062,0.5588131159338349,0.8813779494563935,0.8106015362338544,0.2869208838889186,0.3939176047369786,0.0,1.0,1000,0.05,1028,False,False,3,3,3,0.5
